x_eval,rat_pdf_ref,rat_sub_lo,rat_sub_hi,human_pdf_ref,human_sub_lo,human_sub_hi
1.2864321608040201,0.0006050158267517168,0.0,0.004572864321608058,0.07516097834513735,0.0,0.15542713567839192
1.2964824120603016,0.0005836796671059808,0.0,0.008592964824120617,0.07303316002631366,0.0,0.15140703517587936
1.306532663316583,0.0005623435074602449,0.0,0.012613065326633175,0.07090534170748997,0.0,0.1473869346733668
1.3165829145728642,0.0005410073478145095,0.0,0.016633165829145643,0.06877752338866631,0.0,0.14336683417085433
1.3266331658291457,0.0005204997854479671,0.0,0.019346733668341786,0.06673907404894822,0.0,0.13999999999999999
1.3366834170854272,0.0005042626859818838,0.0,0.015326633165829193,0.06516121867846675,0.0,0.13999999999999999
1.3467336683417086,0.0004880255865158005,0.0,0.011306532663316599,0.0635833633079853,0.0,0.13999999999999999
1.35678391959799,0.0004717884870497172,0.0,0.0072864321608040045,0.062005507937503826,0.0,0.13999999999999999
1.3668341708542713,0.00045555138758363424,0.0,0.0032663316582914985,0.0604276525670224,0.0,0.13999999999999999
1.3768844221105527,0.00043873271328139245,0.0,0.0,0.058763468082322426,0.0,0.1392462311557789
1.3869346733668342,0.00041939388135579705,0.0,0.0,0.056725190769342224,0.0,0.13522613065326633
1.3969849246231156,0.00040005504943020165,0.0,0.0,0.05468691345636202,0.0,0.13120603015075377
1.407035175879397,0.0003807162175046062,0.0,0.0,0.05264863614338182,0.0,0.1271859296482412
1.4170854271356783,0.00036137738557901123,0.0,0.0,0.05061035883040166,0.0,0.12316582914572874
1.4271356783919598,0.000342797538187069,0.0,0.0,0.04876626159729947,0.0,0.11914572864321618
1.4371859296482412,0.00032703039818454823,0.0,0.0,0.04764177289551003,0.0,0.1151256281407036
1.4472361809045227,0.0003112632581820274,0.0,0.0,0.046517284193720594,0.0,0.111105527638191
1.4572864321608041,0.00029549611817950656,0.0,0.0,0.045392795491931155,0.0,0.1070854271356784
1.4673366834170853,0.00027972897817698605,0.0,0.0,0.044268306790141744,0.0,0.1030653266331659
1.4773869346733668,0.00026680244940703547,0.0,0.0,0.043129957959407904,0.0,0.09999999999999999
1.4874371859296482,0.00026299577775217947,0.0,0.0,0.04194711081995782,0.0,0.09999999999999999
1.4974874371859297,0.0002591891060973235,0.0,0.0,0.040764263680507735,0.0,0.09999999999999999
1.5075376884422111,0.0002553824344424675,0.0,0.0,0.03958141654105765,0.0,0.09999999999999999
1.5175879396984926,0.0002515757627876115,0.0,0.0,0.03839856940160757,0.0,0.09999999999999999
1.5276381909547738,0.0002481453524282703,0.0,0.0,0.03725770114130758,0.0,0.09894472361809044
1.5376884422110553,0.00024577205713727983,0.0,0.0,0.03623477354147683,0.0,0.09492462311557787
1.5477386934673367,0.00024339876184628937,0.0,0.0,0.03521184594164607,0.0,0.09090452261306531
1.5577889447236182,0.00024102546655529894,0.0,0.0,0.03418891834181532,0.0,0.08688442211055275
1.5678391959798996,0.00023865217126430849,0.0,0.0,0.03316599074198456,0.0,0.08286432160804019
1.5778894472361809,0.00023515067953610354,0.0,0.0,0.032231235555532034,0.0,0.07999999999999999
1.5879396984924623,0.00022885322272436646,0.0,0.0,0.03151499461092982,0.0,0.07999999999999999
1.5979899497487438,0.00022255576591262937,0.0,0.0,0.03079875366632761,0.0,0.07999999999999999
1.6080402010050252,0.00021625830910089228,0.0,0.0,0.030082512721725397,0.0,0.07999999999999999
1.6180904522613067,0.00020996085228915521,0.0,0.0,0.029366271777123185,0.0,0.07999999999999999
1.6281407035175879,0.00020166606775727785,0.0,0.0,0.02858361544637735,0.0,0.07999999999999999
1.6381909547738693,0.0001889771622410913,0.0,0.0,0.027654845266115485,0.0,0.07999999999999999
1.6482412060301508,0.00017628825672490477,0.0,0.0,0.02672607508585362,0.0,0.07999999999999999
1.6582914572864322,0.0001635993512087182,0.0,0.0,0.025797304905591754,0.0,0.07999999999999999
1.6683417085427137,0.00015091044569253166,0.0,0.0,0.02486853472532989,0.0,0.07999999999999999
1.678391959798995,0.00013878461035862609,0.0,0.0,0.024059968772550275,0.0,0.07999999999999999
1.6884422110552764,0.0001277640609380862,0.0,0.0,0.02348735926630986,0.0,0.07999999999999999
1.6984924623115578,0.0001167435115175463,0.0,0.0,0.022914749760069443,0.0,0.07999999999999999
1.7085427135678393,0.00010572296209700641,0.0,0.0,0.022342140253829024,0.0,0.07999999999999999
1.7185929648241207,9.470241267646651e-05,0.0,0.0,0.021769530747588608,0.0,0.07999999999999999
1.728643216080402,8.547064646411143e-05,0.0,0.0,0.02120244678371999,0.0,0.07854271356783923
1.7386934673366834,7.938467141097746e-05,0.0,0.0,0.020645080152987955,0.0,0.07452261306532665
1.7487437185929648,7.329869635784349e-05,0.0,0.0,0.020087713522255916,0.0,0.07050251256281405
1.7587939698492463,6.721272130470952e-05,0.0,0.0,0.019530346891523876,0.0,0.06648241206030146
1.7688442211055277,6.112674625157555e-05,0.0,0.0,0.01897298026079184,0.0,0.06246231155778886
1.778894472361809,5.612432148661794e-05,0.0,0.0,0.018476232368402987,0.0,0.05999999999999999
1.7889447236180904,5.283460524168068e-05,0.0,0.0,0.018075301191459787,0.0,0.05999999999999999
1.7989949748743719,4.954488899674343e-05,0.0,0.0,0.017674370014516584,0.0,0.05999999999999999
1.8090452261306533,4.6255172751806184e-05,0.0,0.0,0.01727343883757338,0.0,0.05999999999999999
1.8190954773869348,4.296545650686893e-05,0.0,0.0,0.01687250766063018,0.0,0.05999999999999999
1.829145728643216,4.01216143029866e-05,0.0,0.0,0.016481385274076627,0.0,0.05999999999999999
1.8391959798994975,3.7912804824242995e-05,0.0,0.0,0.01610423298292649,0.0,0.05999999999999999
1.849246231155779,3.5703995345499395e-05,0.0,0.0,0.015727080691776352,0.0,0.05999999999999999
1.8592964824120604,3.349518586675579e-05,0.0,0.0,0.015349928400626215,0.0,0.05999999999999999
1.8693467336683418,3.1286376388012187e-05,0.0,0.0,0.01497277610947608,0.0,0.05999999999999999
1.879396984924623,2.9601865435805505e-05,0.0,0.0,0.014569177429318918,0.0,0.05999999999999999
1.8894472361809045,2.8591452589146205e-05,0.0,0.0,0.014131576249009847,0.0,0.05999999999999999
1.899497487437186,2.758103974248691e-05,0.0,0.0,0.013693975068700778,0.0,0.05999999999999999
1.9095477386934674,2.657062689582761e-05,0.0,0.0,0.01325637388839171,0.0,0.05999999999999999
1.9195979899497488,2.556021404916831e-05,0.0,0.0,0.01281877270808264,0.0,0.05999999999999999
1.92964824120603,2.463674370326808e-05,0.0,0.0,0.012463594110754655,0.0,0.058140703517588065
1.9396984924623115,2.3814314642033757e-05,0.0,0.0,0.012204203920674955,0.0,0.05412060301507547
1.949748743718593,2.2991885580799438e-05,0.0,0.0,0.011944813730595253,0.0,0.05010050251256287
1.9597989949748744,2.216945651956512e-05,0.0,0.0,0.011685423540515551,0.0,0.046080402010050286
1.9698492462311559,2.1347027458330796e-05,0.0,0.0,0.011426033350435849,0.0,0.04206030150753769
1.9798994974874373,2.029549315860978e-05,0.0,0.0,0.011164689894737434,0.0,0.039999999999999994
1.9899497487437185,1.900310463381303e-05,0.0,0.0,0.01090129300595268,0.0,0.039999999999999994
2.0,1.771071610901625e-05,0.0,0.0,0.010637896117167922,0.0,0.039999999999999994
