species,distribution,pdf_x,pdf_val
rat,genextreme,0.6398296593186373,0.06234154395808157
rat,genextreme,0.6457414829659319,0.05833271546707822
rat,genextreme,0.6516533066132265,0.054584673794928665
rat,genextreme,0.6575651302605211,0.05108033197236186
rat,genextreme,0.6634769539078157,0.04780372141583454
rat,genextreme,0.6693887775551103,0.04473991997894663
rat,genextreme,0.6753006012024049,0.04187498439402608
rat,genextreme,0.6812124248496995,0.03919588687343328
rat,genextreme,0.687124248496994,0.03669045564644363
rat,genextreme,0.6930360721442886,0.0343473192147234
rat,genextreme,0.6989478957915832,0.03215585411717646
rat,genextreme,0.7048597194388778,0.030106136003134873
rat,genextreme,0.7107715430861724,0.028188893821324917
rat,genextreme,0.716683366733467,0.02639546694064348
rat,genextreme,0.7225951903807616,0.02471776502741297
rat,genextreme,0.7285070140280562,0.02314823051236762
rat,genextreme,0.7344188376753508,0.02167980348908378
rat,genextreme,0.7403306613226454,0.020305888893855914
rat,genextreme,0.74624248496994,0.01902032582508523
rat,genextreme,0.7521543086172345,0.017817358868066686
rat,genextreme,0.7580661322645291,0.01669161129860164
rat,genextreme,0.7639779559118237,0.0156380600461158
rat,genextreme,0.7698897795591183,0.014652012303909572
rat,genextreme,0.7758016032064129,0.013729083680810682
rat,genextreme,0.7817134268537075,0.012865177794828691
rat,genextreme,0.7876252505010021,0.012056467215434075
rat,genextreme,0.7935370741482967,0.011299375666801878
rat,genextreme,0.7994488977955913,0.010590561409779087
rat,genextreme,0.8053607214428858,0.009926901725462386
rat,genextreme,0.8112725450901804,0.009305478428118593
rat,genextreme,0.817184368737475,0.008723564339753279
rat,genextreme,0.8230961923847696,0.00817861066294329
rat,genextreme,0.8290080160320642,0.007668235192609787
rat,genextreme,0.8349198396793588,0.007190211311226149
rat,genextreme,0.8408316633266534,0.006742457715547059
rat,genextreme,0.846743486973948,0.006323028826316778
rat,genextreme,0.8526553106212426,0.005930105835580214
rat,genextreme,0.8585671342685371,0.00556198834919029
rat,genextreme,0.8644789579158317,0.005217086584888691
rat,genextreme,0.8703907815631263,0.004893914088945921
rat,genextreme,0.8763026052104209,0.004591080936789245
rat,genextreme,0.8822144288577155,0.004307287385334875
rat,genextreme,0.8881262525050101,0.004041317946880242
rat,genextreme,0.8940380761523047,0.0037920358564145227
rat,genextreme,0.8999498997995993,0.0035583779060777577
rat,genextreme,0.9058617234468939,0.003339349622248645
rat,genextreme,0.9117735470941885,0.0031340207623771817
rat,genextreme,0.917685370741483,0.0029415211102058834
rat,genextreme,0.9235971943887776,0.0027610365494516393
rat,genextreme,0.9295090180360722,0.002591805397352651
rat,genextreme,0.9354208416833668,0.002433114980730508
rat,genextreme,0.9413326653306614,0.002284298438379277
rat,genextreme,0.947244488977956,0.0021447317346786877
rat,genextreme,0.9531563126252506,0.0020138308703408843
rat,genextreme,0.9590681362725452,0.0018910492771453751
rat,genextreme,0.9649799599198398,0.0017758753843984947
rat,genextreme,0.9708917835671343,0.0016678303456764982
rat,genextreme,0.9768036072144289,0.0015664659151789471
rat,genextreme,0.9827154308617235,0.001471362463735163
rat,genextreme,0.9886272545090181,0.0013821271251744196
rat,genextreme,0.9945390781563127,0.0012983920643936796
rat,genextreme,1.0004509018036072,0.0012198128590378472
rat,genextreme,1.0063627254509018,0.0011460669872494565
rat,genextreme,1.0122745490981964,0.0010768524144503444
rat,genextreme,1.018186372745491,0.0010118862725893823
rat,genextreme,1.0240981963927855,0.0009509036257299173
rat,genextreme,1.0300100200400801,0.0008936563162609333
rat,genextreme,1.0359218436873747,0.0008399118863981223
rat,genextreme,1.0418336673346693,0.0007894525699980281
rat,genextreme,1.047745490981964,0.0007420743500408446
rat,genextreme,1.0536573146292585,0.0006975860774479219
rat,genextreme,1.059569138276553,0.0006558086471891926
rat,genextreme,1.0654809619238477,0.0006165742279057333
rat,genextreme,1.0713927855711423,0.0005797255415242959
rat,genextreme,1.0773046092184368,0.0005451151895754428
rat,genextreme,1.0832164328657314,0.0005126050231458183
rat,genextreme,1.089128256513026,0.00048206555359941387
rat,genextreme,1.0950400801603206,0.00045337540139308544
rat,genextreme,1.1009519038076152,0.00042642078048938536
rat,genextreme,1.1068637274549098,0.0004010950160354547
rat,genextreme,1.1127755511022044,0.00037729809313142724
rat,genextreme,1.118687374749499,0.0003549362346560429
rat,genextreme,1.1245991983967936,0.0003339215062517551
rat,genextreme,1.1305110220440882,0.0003141714466972206
rat,genextreme,1.1364228456913827,0.00029560872201221173
rat,genextreme,1.1423346693386773,0.0002781608017493478
rat,genextreme,1.148246492985972,0.0002617596560290211
rat,genextreme,1.1541583166332665,0.00024634147196915594
rat,genextreme,1.160070140280561,0.0002318463882502328
rat,genextreme,1.1659819639278557,0.00021821824663896438
rat,genextreme,1.1718937875751503,0.0002054043593713937
rat,genextreme,1.1778056112224449,0.00019335529136841372
rat,genextreme,1.1837174348697395,0.00018202465632415703
rat,genextreme,1.189629258517034,0.000171368925770616
rat,genextreme,1.1955410821643286,0.00016134725028065612
rat,genextreme,1.2014529058116232,0.00015192129202640893
rat,genextreme,1.2073647294589178,0.00014305506796127724
rat,genextreme,1.2132765531062124,0.00013471480294158938
rat,genextreme,1.219188376753507,0.00012686879214861976
rat,genextreme,1.2251002004008016,0.00011948727221337314
rat,genextreme,1.2310120240480962,0.00011254230048549333
rat,genextreme,1.2369238476953908,0.00010600764192401858
rat,genextreme,1.2428356713426854,9.98586631216871e-05
rat,genextreme,1.24874749498998,9.407223300621652e-05
rat,genextreme,1.2546593186372745,8.86266297916423e-05
rat,genextreme,1.2605711422845691,8.350145378046771e-05
rat,genextreme,1.2664829659318637,7.867754564326773e-05
rat,genextreme,1.2723947895791583,7.413690982655132e-05
rat,genextreme,1.278306613226453,6.986264276226338e-05
rat,genextreme,1.2842184368737475,6.583886557342984e-05
rat,genextreme,1.290130260521042,6.205066099014852e-05
rat,genextreme,1.2960420841683367,5.848401420857195e-05
rat,genextreme,1.3019539078156313,5.512575744274827e-05
rat,genextreme,1.3078657314629258,5.1963517935283634e-05
rat,genextreme,1.3137775551102204,4.898566920784107e-05
rat,genextreme,1.319689378757515,4.61812853465555e-05
rat,genextreme,1.3256012024048096,4.354009813059742e-05
rat,genextreme,1.3315130260521042,4.105245682440895e-05
rat,genextreme,1.3374248496993988,3.8709290465634955e-05
rat,genextreme,1.3433366733466934,3.65020724915177e-05
rat,genextreme,1.349248496993988,3.4422787556576476e-05
rat,genextreme,1.3551603206412826,3.246390040378966e-05
rat,genextreme,1.3610721442885771,3.061832666029203e-05
rat,genextreme,1.3669839679358717,2.887940543681649e-05
rat,genextreme,1.3728957915831663,2.7240873617802516e-05
rat,genextreme,1.378807615230461,2.569684173628688e-05
rat,genextreme,1.3847194388777555,2.4241771334418477e-05
rat,genextreme,1.39063126252505,2.287045371673904e-05
rat,genextreme,1.3965430861723447,2.1577990009257198e-05
rat,genextreme,1.4024549098196393,2.035977244285639e-05
rat,genextreme,1.4083667334669339,1.92114667847338e-05
rat,genextreme,1.4142785571142285,1.8128995846391996e-05
rat,genextreme,1.420190380761523,1.7108524001222736e-05
rat,genextreme,1.4261022044088176,1.614644264894635e-05
rat,genextreme,1.4320140280561122,1.5239356568128799e-05
rat,genextreme,1.4379258517034068,1.4384071101699113e-05
rat,genextreme,1.4438376753507014,1.3577580123857575e-05
rat,genextreme,1.449749498997996,1.2817054740009288e-05
rat,genextreme,1.4556613226452906,1.2099832674395247e-05
rat,genextreme,1.4615731462925852,1.1423408302938772e-05
rat,genextreme,1.4674849699398798,1.0785423291486912e-05
rat,genextreme,1.4733967935871743,1.0183657802121124e-05
rat,genextreme,1.479308617234469,9.616022232546778e-06
rat,genextreme,1.4852204408817635,9.080549455758503e-06
rat,genextreme,1.4911322645290581,8.575387529226072e-06
rat,genextreme,1.4970440881763527,8.098792844765023e-06
rat,genextreme,1.5029559118236473,7.649123692053469e-06
rat,genextreme,1.5088677354709419,7.224834210439103e-06
rat,genextreme,1.5147795591182365,6.824468705259239e-06
rat,genextreme,1.520691382765531,6.446656306372972e-06
rat,genextreme,1.5266032064128257,6.090105947990061e-06
rat,genextreme,1.5325150300601202,5.7536016501781074e-06
rat,genextreme,1.5384268537074148,5.43599808364502e-06
rat,genextreme,1.5443386773547094,5.13621640053357e-06
rat,genextreme,1.550250501002004,4.853240315032169e-06
rat,genextreme,1.5561623246492986,4.5861124186066145e-06
rat,genextreme,1.5620741482965932,4.3339307155959985e-06
rat,genextreme,1.5679859719438878,4.095845365794517e-06
rat,genextreme,1.5738977955911824,3.871055621465905e-06
rat,genextreme,1.579809619238477,3.6588069470089874e-06
rat,genextreme,1.5857214428857715,3.4583883102184184e-06
rat,genextreme,1.5916332665330661,3.269129634762741e-06
rat,genextreme,1.5975450901803607,3.0903994041396906e-06
rat,genextreme,1.6034569138276553,2.921602407965395e-06
rat,genextreme,1.60936873747495,2.7621776220144753e-06
rat,genextreme,1.6152805611222445,2.611596213953373e-06
rat,genextreme,1.621192384769539,2.469359667201299e-06
rat,genextreme,1.6271042084168337,2.334998015816342e-06
rat,genextreme,1.6330160320641283,2.2080681837368128e-06
rat,genextreme,1.6389278557114229,2.088152422114789e-06
rat,genextreme,1.6448396793587174,1.974856838860671e-06
rat,genextreme,1.650751503006012,1.867810014874807e-06
rat,genextreme,1.6566633266533066,1.766661701778687e-06
rat,genextreme,1.6625751503006012,1.6710815962726893e-06
rat,genextreme,1.6684869739478958,1.5807581865435863e-06
rat,genextreme,1.6743987975951904,1.4953976664220396e-06
rat,genextreme,1.680310621242485,1.4147229132510066e-06
rat,genextreme,1.6862224448897796,1.33847252567018e-06
rat,genextreme,1.6921342685370742,1.266399917751123e-06
rat,genextreme,1.6980460921843687,1.1982724661330063e-06
rat,genextreme,1.7039579158316633,1.1338707070109737e-06
rat,genextreme,1.709869739478958,1.0729875800189953e-06
rat,genextreme,1.7157815631262525,1.0154277162270817e-06
rat,genextreme,1.721693386773547,9.610067676402225e-07
rat,genextreme,1.7276052104208417,9.095507757431397e-07
rat,genextreme,1.7335170340681363,8.608955767827694e-07
rat,genextreme,1.7394288577154309,8.148862416185989e-07
rat,genextreme,1.7453406813627255,7.713765481012387e-07
rat,genextreme,1.75125250501002,7.302284840615434e-07
rat,genextreme,1.7571643286573146,6.913117791076346e-07
rat,genextreme,1.7630761523046092,6.545034635345518e-07
rat,genextreme,1.7689879759519038,6.196874527528572e-07
rat,genextreme,1.7748997995991984,5.867541557373523e-07
rat,genextreme,1.780811623246493,5.556001060864472e-07
rat,genextreme,1.7867234468937876,5.261276143668337e-07
rat,genextreme,1.7926352705410822,4.982444404967121e-07
rat,genextreme,1.7985470941883768,4.718634849950877e-07
rat,genextreme,1.8044589178356714,4.4690249799425857e-07
rat,genextreme,1.810370741482966,4.232838049780371e-07
rat,genextreme,1.8162825651302605,4.009340482697092e-07
rat,genextreme,1.8221943887775551,3.7978394335159706e-07
rat,genextreme,1.8281062124248497,3.5976804915238384e-07
rat,genextreme,1.8340180360721443,3.408245514894117e-07
rat,genextreme,1.839929859719439,3.228950589011828e-07
rat,genextreme,1.8458416833667335,3.05924410150416e-07
rat,genextreme,1.851753507014028,2.8986049272041705e-07
rat,genextreme,1.8576653306613227,2.7465407166742637e-07
rat,genextreme,1.8635771543086173,2.60258628229118e-07
rat,genextreme,1.8694889779559118,2.4663020762461775e-07
rat,genextreme,1.8754008016032064,2.337272755146923e-07
rat,genextreme,1.881312625250501,2.2151058262180895e-07
rat,genextreme,1.8872244488977956,2.0994303703918824e-07
rat,genextreme,1.8931362725450902,1.9898958378551165e-07
rat,genextreme,1.8990480961923848,1.8861709118789397e-07
rat,genextreme,1.9049599198396794,1.7879424370015353e-07
rat,genextreme,1.910871743486974,1.6949144078632178e-07
rat,genextreme,1.9167835671342686,1.6068070152098665e-07
rat,genextreme,1.9226953907815632,1.523355745783328e-07
rat,genextreme,1.9286072144288577,1.4443105330088155e-07
rat,genextreme,1.9345190380761523,1.3694349555689913e-07
rat,genextreme,1.940430861723447,1.2985054811239255e-07
rat,genextreme,1.9463426853707415,1.231310752594885e-07
rat,genextreme,1.952254509018036,1.1676509145803637e-07
rat,genextreme,1.9581663326653307,1.1073369776131541e-07
rat,genextreme,1.9640781563126253,1.0501902181005274e-07
rat,genextreme,1.9699899799599199,9.960416119141834e-08
rat,genextreme,1.9759018036072145,9.447312997142729e-08
rat,genextreme,1.981813627254509,8.961080822026118e-08
rat,genextreme,1.9877254509018036,8.5002894360429e-08
rat,genextreme,1.9936372745490982,8.06358601774924e-08
rat,genextreme,1.9995490981963928,7.649690834233255e-08
rat,genextreme,2.0054609218436874,7.257393230261405e-08
rat,genextreme,2.011372745490982,6.88554784092973e-08
rat,genextreme,2.0172845691382766,6.533071015176064e-08
rat,genextreme,2.023196392785571,6.198937438234904e-08
rat,genextreme,2.0291082164328658,5.882176941800384e-08
rat,genextreme,2.0350200400801604,5.581871491307339e-08
rat,genextreme,2.040931863727455,5.297152340345885e-08
rat,genextreme,2.0468436873747495,5.027197342796947e-08
rat,genextreme,2.052755511022044,4.771228413813713e-08
rat,genextreme,2.0586673346693387,4.528509131281254e-08
rat,genextreme,2.0645791583166333,4.2983424698639324e-08
rat,genextreme,2.070490981963928,4.080068660199256e-08
rat,genextreme,2.0764028056112225,3.873063166222192e-08
rat,genextreme,2.082314629258517,3.676734774001852e-08
rat,genextreme,2.0882264529058117,3.4905237858492827e-08
rat,genextreme,2.0941382765531062,3.313900313809793e-08
rat,genextreme,2.100050100200401,3.146362666987054e-08
rat,genextreme,2.1059619238476954,2.987435827461153e-08
rat,genextreme,2.11187374749499,2.8366700098597628e-08
rat,genextreme,2.1177855711422846,2.6936392999206717e-08
rat,genextreme,2.123697394789579,2.5579403676486112e-08
rat,genextreme,2.129609218436874,2.4291912509164526e-08
rat,genextreme,2.1355210420841684,2.30703020559642e-08
rat,genextreme,2.141432865731463,2.1911146185267364e-08
rat,genextreme,2.1473446893787576,2.0811199798279177e-08
rat,genextreme,2.153256513026052,1.9767389112791896e-08
rat,genextreme,2.1591683366733467,1.8776802476501352e-08
rat,genextreme,2.1650801603206413,1.7836681680577524e-08
rat,genextreme,2.170991983967936,1.6944413745832487e-08
rat,genextreme,2.1769038076152305,1.6097523155381788e-08
rat,genextreme,2.182815631262525,1.529366450916007e-08
rat,genextreme,2.1887274549098197,1.4530615577029738e-08
rat,genextreme,2.1946392785571143,1.3806270728526331e-08
rat,genextreme,2.200551102204409,1.3118634718505277e-08
rat,genextreme,2.2064629258517034,1.2465816809124833e-08
rat,genextreme,2.212374749498998,1.184602520967765e-08
rat,genextreme,2.2182865731462926,1.1257561816826228e-08
rat,genextreme,2.224198396793587,1.0698817238764886e-08
rat,genextreme,2.230110220440882,1.0168266087745618e-08
rat,genextreme,2.2360220440881764,9.664462526276145e-09
rat,genextreme,2.241933867735471,9.186036053111949e-09
rat,genextreme,2.2478456913827656,8.73168751593366e-09
rat,genextreme,2.25375751503006,8.300185338331938e-09
rat,genextreme,2.2596693386773548,7.890361949404639e-09
rat,genextreme,2.2655811623246493,7.501110404920526e-09
rat,genextreme,2.271492985971944,7.131381189614866e-09
rat,genextreme,2.2774048096192385,6.780179190759035e-09
rat,genextreme,2.283316633266533,6.44656083368992e-09
rat,genextreme,2.2892284569138277,6.1296313705008915e-09
rat,genextreme,2.2951402805611223,5.828542313579172e-09
rat,genextreme,2.301052104208417,5.542489006134281e-09
rat,genextreme,2.3069639278557115,5.270708322293318e-09
rat,genextreme,2.312875751503006,5.0124764897482355e-09
rat,genextreme,2.3187875751503007,4.767107028325452e-09
rat,genextreme,2.3246993987975952,4.5339487982114904e-09
rat,genextreme,2.33061122244489,4.312384151913236e-09
rat,genextreme,2.3365230460921844,4.1018271843551216e-09
rat,genextreme,2.342434869739479,3.901722075822619e-09
rat,genextreme,2.3483466933867736,3.7115415227504722e-09
rat,genextreme,2.354258517034068,3.530785251628093e-09
rat,genextreme,2.3601703406813628,3.3589786115524147e-09
rat,genextreme,2.3660821643286574,3.1956712412023258e-09
rat,genextreme,2.371993987975952,3.0404358062398396e-09
rat,genextreme,2.3779058116232465,2.8928668033605205e-09
rat,genextreme,2.383817635270541,2.752579427420813e-09
rat,genextreme,2.3897294589178357,2.6192084982651777e-09
rat,genextreme,2.3956412825651303,2.4924074440589404e-09
rat,genextreme,2.401553106212425,2.3718473381062076e-09
rat,genextreme,2.4074649298597195,2.2572159862961813e-09
rat,genextreme,2.413376753507014,2.1482170624762578e-09
rat,genextreme,2.4192885771543087,2.0445692891961348e-09
rat,genextreme,2.4252004008016033,1.946005661406158e-09
rat,genextreme,2.431112224448898,1.8522727108230752e-09
rat,genextreme,2.4370240480961924,1.7631298088005156e-09
rat,genextreme,2.442935871743487,1.6783485056580693e-09
rat,genextreme,2.4488476953907816,1.5977119045328894e-09
rat,genextreme,2.454759519038076,1.5210140679227709e-09
rat,genextreme,2.460671342685371,1.448059455187438e-09
rat,genextreme,2.4665831663326654,1.3786623893686573e-09
rat,genextreme,2.47249498997996,1.3126465517777637e-09
rat,genextreme,2.4784068136272546,1.2498445028822295e-09
rat,genextreme,2.484318637274549,1.190097228101976e-09
rat,genextreme,2.4902304609218437,1.1332537072007898e-09
rat,genextreme,2.4961422845691383,1.0791705060281228e-09
rat,genextreme,2.502054108216433,1.0277113894337065e-09
rat,genextreme,2.5079659318637275,9.787469542400437e-10
rat,genextreme,2.513877755511022,9.321542812176537e-10
rat,genextreme,2.5197895791583167,8.878166050641322e-10
rat,genextreme,2.5257014028056113,8.456230014414726e-10
rat,genextreme,2.531613226452906,8.05468090176458e-10
rat,genextreme,2.5375250501002005,7.672517537767087e-10
rat,genextreme,2.543436873747495,7.308788704598422e-10
rat,genextreme,2.5493486973947896,6.962590609361985e-10
rat,genextreme,2.5552605210420842,6.633064482256712e-10
rat,genextreme,2.561172344689379,6.319394298275049e-10
rat,genextreme,2.5670841683366734,6.020804615980595e-10
rat,genextreme,2.572995991983968,5.736558527256293e-10
rat,genextreme,2.5789078156312626,5.465955712239147e-10
rat,genextreme,2.584819639278557,5.208330593961654e-10
rat,genextreme,2.5907314629258518,4.963050587511384e-10
rat,genextreme,2.5966432865731464,4.72951443879341e-10
rat,genextreme,2.602555110220441,4.507150648239957e-10
rat,genextreme,2.6084669338677355,4.295415975057112e-10
rat,genextreme,2.61437875751503,4.093794017831091e-10
rat,genextreme,2.6202905811623247,3.9017938675360774e-10
rat,genextreme,2.6262024048096193,3.718948829194095e-10
rat,genextreme,2.632114228456914,3.5448152086346716e-10
rat,genextreme,2.6380260521042085,3.37897116098844e-10
rat,genextreme,2.643937875751503,3.221015597724908e-10
rat,genextreme,2.6498496993987977,3.070567149213499e-10
rat,genextreme,2.6557615230460923,2.9272631799430795e-10
rat,genextreme,2.661673346693387,2.790758853686758e-10
rat,genextreme,2.6675851703406814,2.6607262460403774e-10
rat,genextreme,2.673496993987976,2.5368535018970115e-10
rat,genextreme,2.6794088176352706,2.4188440355473713e-10
rat,genextreme,2.685320641282565,2.3064157712166937e-10
rat,genextreme,2.69123246492986,2.1993004219628437e-10
rat,genextreme,2.6971442885771544,2.0972428049682023e-10
rat,genextreme,2.703056112224449,2.0000001913603298e-10
rat,genextreme,2.7089679358717436,1.907341688794051e-10
rat,genextreme,2.714879759519038,1.8190476551183924e-10
rat,genextreme,2.7207915831663327,1.7349091415397813e-10
rat,genextreme,2.7267034068136273,1.6547273637748643e-10
rat,genextreme,2.732615230460922,1.5783131997644862e-10
rat,genextreme,2.7385270541082165,1.5054867125945443e-10
rat,genextreme,2.744438877755511,1.4360766973392236e-10
rat,genextreme,2.7503507014028057,1.3699202506088076e-10
rat,genextreme,2.7562625250501003,1.3068623616471884e-10
rat,genextreme,2.762174348697395,1.2467555238835196e-10
rat,genextreme,2.7680861723446895,1.18945936589944e-10
rat,genextreme,2.773997995991984,1.1348403008264305e-10
rat,genextreme,2.7799098196392786,1.0827711932388846e-10
rat,genextreme,2.7858216432865732,1.0331310426564178e-10
rat,genextreme,2.791733466933868,9.858046828146372e-11
rat,genextreme,2.7976452905811624,9.406824959067067e-11
rat,genextreme,2.803557114228457,8.976601410390707e-11
rat,genextreme,2.8094689378757516,8.566382961834175e-11
rat,genextreme,2.815380761523046,8.17522412943914e-11
rat,genextreme,2.8212925851703408,7.802224834935306e-11
rat,genextreme,2.8272044088176354,7.446528190662788e-11
rat,genextreme,2.83311623246493,7.107318394236992e-11
rat,genextreme,2.8390280561122245,6.783818727435721e-11
rat,genextreme,2.844939879759519,6.475289654069885e-11
rat,genextreme,2.8508517034068137,6.181027011866767e-11
rat,genextreme,2.8567635270541083,5.900360293648646e-11
rat,genextreme,2.862675350701403,5.632651013328862e-11
rat,genextreme,2.8685871743486975,5.377291152475674e-11
rat,genextreme,2.874498997995992,5.1337016834118186e-11
rat,genextreme,2.8804108216432867,4.901331165019177e-11
rat,genextreme,2.8863226452905812,4.679654407617029e-11
rat,genextreme,2.892234468937876,4.468171203461846e-11
rat,genextreme,2.8981462925851704,4.266405119595692e-11
rat,genextreme,2.904058116232465,4.07390234993315e-11
rat,genextreme,2.9099699398797596,3.8902306236359476e-11
rat,genextreme,2.915881763527054,3.714978166972439e-11
rat,genextreme,2.921793587174349,3.547752716001754e-11
rat,genextreme,2.9277054108216434,3.388180577555957e-11
rat,genextreme,2.933617234468938,3.235905736121647e-11
rat,genextreme,2.9395290581162326,3.090589004342784e-11
rat,genextreme,2.945440881763527,2.951907214981883e-11
rat,genextreme,2.9513527054108217,2.8195524522850113e-11
rat,genextreme,2.9572645290581163,2.693231320799936e-11
rat,genextreme,2.963176352705411,2.57266424979432e-11
rat,genextreme,2.9690881763527055,2.4575848315140958e-11
rat,genextreme,2.975,2.347739191610513e-11
rat,fisk,0.025,0.022060600228816722
rat,fisk,0.03091182364729459,0.042231400432880255
rat,fisk,0.03682364729458918,0.07210925114864358
rat,fisk,0.04273547094188377,0.11361880308689518
rat,fisk,0.04864729458917836,0.16864562190225085
rat,fisk,0.05455911823647295,0.23900017964560838
rat,fisk,0.06047094188376754,0.32637221283606394
rat,fisk,0.06638276553106212,0.43227467447540413
rat,fisk,0.07229458917835671,0.5579773093663458
rat,fisk,0.0782064128256513,0.7044309011637196
rat,fisk,0.08411823647294589,0.8721844933782233
rat,fisk,0.09003006012024048,1.0612993410548164
rat,fisk,0.09594188376753507,1.271264910354436
rat,fisk,0.10185370741482966,1.5009237466775538
rat,fisk,0.10776553106212425,1.7484132480429893
rat,fisk,0.11367735470941884,2.0111330286824485
rat,fisk,0.11958917835671343,2.285746344691147
rat,fisk,0.12550100200400802,2.568222730399174
rat,fisk,0.1314128256513026,2.8539264291267785
rat,fisk,0.1373246492985972,3.1377514518182172
rat,fisk,0.14323647294589179,3.4142994562291995
rat,fisk,0.14914829659318637,3.6780916443810203
rat,fisk,0.15506012024048096,3.923801247668111
rat,fisk,0.16097194388777555,4.146489691850071
rat,fisk,0.16688376753507014,4.341827893479655
rat,fisk,0.17279559118236473,4.506284755458957
rat,fisk,0.17870741482965932,4.637267837775257
rat,fisk,0.1846192384769539,4.733205996770412
rat,fisk,0.1905310621242485,4.793569779485959
rat,fisk,0.1964428857715431,4.818831601495179
rat,fisk,0.20235470941883768,4.810373304552445
rat,fisk,0.20826653306613227,4.770352852202182
rat,fisk,0.21417835671342686,4.701544260262196
rat,fisk,0.22009018036072145,4.607165311514595
rat,fisk,0.22600200400801604,4.490706415521063
rat,fisk,0.23191382765531063,4.355771597525536
rat,fisk,0.23782565130260522,4.2059395708324105
rat,fisk,0.2437374749498998,4.044649673420207
rat,fisk,0.2496492985971944,3.8751145358670755
rat,fisk,0.255561122244489,3.7002589570201567
rat,fisk,0.2614729458917836,3.5226827182065676
rat,fisk,0.2673847695390782,3.344643971408961
rat,fisk,0.2732965931863728,3.168059316261348
rat,fisk,0.27920841683366737,2.9945166156496414
rat,fisk,0.28512024048096196,2.8252968576925883
rat,fisk,0.29103206412825655,2.661401828969426
rat,fisk,0.29694388777555114,2.503584916926376
rat,fisk,0.30285571142284573,2.352382930935918
rat,fisk,0.3087675350701403,2.2081473691341844
rat,fisk,0.3146793587174349,2.0710740311433176
rat,fisk,0.3205911823647295,1.9412302710751668
rat,fisk,0.3265030060120241,1.8185794986360524
rat,fisk,0.3324148296593187,1.7030027740800326
rat,fisk,0.33832665330661327,1.5943175147033786
rat,fisk,0.34423847695390786,1.4922934477270005
rat,fisk,0.35015030060120245,1.3966660180102006
rat,fisk,0.35606212424849704,1.3071474993819303
rat,fisk,0.3619739478957916,1.2234360743501012
rat,fisk,0.3678857715430862,1.1452231458650597
rat,fisk,0.3737975951903808,1.072199132449847
rat,fisk,0.3797094188376754,1.0040579787771242
rat,fisk,0.38562124248497,0.9405005909184768
rat,fisk,0.3915330661322646,0.8812373813200511
rat,fisk,0.39744488977955916,0.8259900846325597
rat,fisk,0.40335671342685375,0.7744929828441965
rat,fisk,0.40926853707414834,0.7264936573179076
rat,fisk,0.41518036072144293,0.6817533666096338
rat,fisk,0.4210921843687375,0.640047132427664
rat,fisk,0.4270040080160321,0.6011636017370368
rat,fisk,0.4329158316633267,0.5649047406861174
rat,fisk,0.4388276553106213,0.5310854055580351
rat,fisk,0.4447394789579159,0.4995328271299298
rat,fisk,0.45065130260521047,0.47008603745666844
rat,fisk,0.45656312625250506,0.4425952619889033
rat,fisk,0.46247494989979965,0.4169212949078084
rat,fisk,0.46838677354709424,0.3929348714474486
rat,fisk,0.4742985971943888,0.37051604763565055
rat,fisk,0.4802104208416834,0.3495535951889428
rat,fisk,0.486122244488978,0.32994441713734485
rat,fisk,0.4920340681362726,0.3115929880371402
rat,fisk,0.4979458917835672,0.29441082127517254
rat,fisk,0.5038577154308618,0.27831596491009697
rat,fisk,0.5097695390781564,0.2632325266788308
rat,fisk,0.515681362725451,0.24909022817391596
rat,fisk,0.5215931863727455,0.23582398773146096
rat,fisk,0.5275050100200401,0.22337353122830234
rat,fisk,0.5334168336673347,0.2116830297452665
rat,fisk,0.5393286573146293,0.20070076288990565
rat,fisk,0.5452404809619239,0.19037880646974162
rat,fisk,0.5511523046092185,0.18067274315208887
rat,fisk,0.5570641282565131,0.17154139472780314
rat,fisk,0.5629759519038077,0.16294657460489875
rat,fisk,0.5688877755511023,0.15485285918679634
rat,fisk,0.5747995991983968,0.14722737683334058
rat,fisk,0.5807114228456914,0.14003961315623079
rat,fisk,0.586623246492986,0.1332612314606462
rat,fisk,0.5925350701402806,0.12686590720892404
rat,fisk,0.5984468937875752,0.12082917544808061
rat,fisk,0.6043587174348698,0.11512829020918992
rat,fisk,0.6102705410821644,0.10974209495196582
rat,fisk,0.616182364729459,0.1046509031914852
rat,fisk,0.6220941883767536,0.09983638850522712
rat,fisk,0.6280060120240482,0.09528148317708394
rat,fisk,0.6339178356713427,0.09097028479045917
rat,fisk,0.6398296593186373,0.08688797013486792
rat,fisk,0.6457414829659319,0.08302071583955145
rat,fisk,0.6516533066132265,0.07935562519351227
rat,fisk,0.6575651302605211,0.07588066065415226
rat,fisk,0.6634769539078157,0.07258458158644303
rat,fisk,0.6693887775551103,0.06945688681140513
rat,fisk,0.6753006012024049,0.06648776157676702
rat,fisk,0.6812124248496995,0.0636680285941594
rat,fisk,0.687124248496994,0.06098910281624181
rat,fisk,0.6930360721442886,0.05844294965390356
rat,fisk,0.6989478957915832,0.05602204635829177
rat,fisk,0.7048597194388778,0.05371934631504288
rat,fisk,0.7107715430861724,0.05152824601887382
rat,fisk,0.716683366733467,0.04944255451576675
rat,fisk,0.7225951903807616,0.047456465117483866
rat,fisk,0.7285070140280562,0.04556452920920028
rat,fisk,0.7344188376753508,0.04376163198576094
rat,fisk,0.7403306613226454,0.04204296996555389
rat,fisk,0.74624248496994,0.040404030143354905
